lexemesId	meaning	before	after	comment	ignore	verb_type	number	gender
3119	kindled	be			0	n/a	n/a	n/a
3120	rioter				0	n/a	n/a	n/a
3121	riot				0	n/a	n/a	n/a
3121	uproar				0	n/a	n/a	n/a
3121	tumult				0	n/a	n/a	n/a
3121	commotion				0	n/a	n/a	n/a
3122	stir up				0	n/a	n/a	n/a
3122	trouble				0	n/a	n/a	n/a
3123	throw				0	n/a	n/a	n/a
3123	cast				0	n/a	n/a	n/a
3124	entice				0	n/a	n/a	n/a
3124	flatter				0	n/a	n/a	n/a
3125	enticing				0	n/a	n/a	n/a
3125	flattering				0	n/a	n/a	n/a
3126	send				0	n/a	n/a	n/a
3127	watch				0	n/a	n/a	n/a
3128	watching				0	n/a	n/a	n/a
3128	wakefulness				0	n/a	n/a	n/a
3128	vigilance				0	n/a	n/a	n/a
3129	worthy				0	n/a	n/a	n/a
3129	equal	be			0	n/a	n/a	n/a
3129	agree				0	n/a	n/a	n/a
3129	spread				0	n/a	n/a	n/a
3129	wipe				0	n/a	n/a	n/a
	bed	make a			1	n/a	n/a	n/a
	equal	make			0	n/a	n/a	n/a
3129	smooth				0	n/a	n/a	n/a
3130	equal				0	n/a	n/a	n/a
3130	same	the			0	n/a	n/a	n/a
3131	equally				0	n/a	n/a	n/a
3131	similarly				0	n/a	n/a	n/a
3132	equality				0	n/a	n/a	n/a
3132	similarity				0	n/a	n/a	n/a
3133	wither				0	n/a	n/a	n/a
3134	heat				0	n/a	n/a	n/a
3135	praiseworthy				0	n/a	n/a	n/a
3135	excellent				0	n/a	n/a	n/a
3136	praise				0	n/a	n/a	n/a
3136	glorify				0	n/a	n/a	n/a
3136	commend				0	n/a	n/a	n/a
3137	praiseworthy				0	n/a	n/a	n/a
3138	glory				0	n/a	n/a	n/a
3138	glorification				0	n/a	n/a	n/a
3138	praise				0	n/a	n/a	n/a
3139	praise				0	n/a	n/a	n/a
3139	glory				0	n/a	n/a	n/a
3140	basin				0	n/a	n/a	n/a
	bason				0	n/a	n/a	n/a
3141	wash				0	n/a	n/a	n/a
3142	deliverance				0	n/a	n/a	n/a
3143	rescue				0	n/a	n/a	n/a
3144	spring up				0	n/a	n/a	n/a
3145	melt				0	n/a	n/a	n/a
3146	despise				0	n/a	n/a	n/a
3146	contempt	treat w/			0	n/a	n/a	n/a
3147	contemptable				0	n/a	n/a	n/a
3148	wound				0	n/a	n/a	n/a
3149	rock				0	n/a	n/a	n/a
3150	anoint				0	n/a	n/a	n/a
3151	collyrium				0	n/a	n/a	n/a
3151	eyesalve				0	n/a	n/a	n/a
3152	turtledove				0	n/a	n/a	n/a
3153	street				0	n/a	n/a	n/a
3153	marketplace				0	n/a	n/a	n/a
	highway				0	n/a	n/a	n/a
3153	square				0	n/a	n/a	n/a
3153	bazaar				0	n/a	n/a	n/a
3154	lie				0	n/a	n/a	n/a
3154	falsity				0	n/a	n/a	n/a
3155	leap				0	n/a	n/a	n/a
3156	wall				0	n/a	n/a	n/a
3156	rampart				0	n/a	n/a	n/a
3157	Susanna				0	n/a	n/a	n/a
3158	lily				0	n/a	n/a	n/a
3159	partaker	be			0	n/a	n/a	n/a
3160	partaker				0	n/a	n/a	n/a
3160	partner				0	n/a	n/a	n/a
3161	partnership				0	n/a	n/a	n/a
3161	fellowship				0	n/a	n/a	n/a
3161	participation				0	n/a	n/a	n/a
	contribution				0	n/a	n/a	n/a
3161	communion				0	n/a	n/a	n/a
3162	bribe				0	n/a	n/a	n/a
3163	bribe				0	n/a	n/a	n/a
3164	corrupter				0	n/a	n/a	n/a
3164	spoiler				0	n/a	n/a	n/a
3165	consume				0	n/a	n/a	n/a
3165	corrupt				0	n/a	n/a	n/a
3166	illness	name of an			0	n/a	n/a	n/a
3167	boil				0	n/a	n/a	n/a
3167	ulcer				0	n/a	n/a	n/a
3168	warm				0	n/a	n/a	n/a
3169	break				0	n/a	n/a	n/a
3169	harass				0	n/a	n/a	n/a
3170	harassment				0	n/a	n/a	n/a
3171	fear				1	n/a	n/a	n/a
3171	compel				0	n/a	n/a	n/a
3172	left	to be			0	n/a	n/a	n/a
3172	remain				0	n/a	n/a	n/a
3173	rust				0	n/a	n/a	n/a
3173	tarnish				0	n/a	n/a	n/a
3174	rust				0	n/a	n/a	n/a
3174	tarnish				0	n/a	n/a	n/a
3175	foolish	become			0	n/a	n/a	n/a
3175	foolish	make			0	n/a	n/a	n/a
3176	foolishness				0	n/a	n/a	n/a
3176	folly				0	n/a	n/a	n/a
3176	infatuation				0	n/a	n/a	n/a
3177	box	alabaster			0	n/a	n/a	n/a
3178	cleave		(cut)		0	n/a	n/a	n/a
3178	open				0	n/a	n/a	n/a
3179	bill				0	n/a	n/a	n/a
3179	handwriting				0	n/a	n/a	n/a
3180	sheol				0	n/a	n/a	n/a
3180	dead	place of the			0	n/a	n/a	n/a
3181	dare				0	n/a	n/a	n/a
3182	boldness				0	n/a	n/a	n/a
3183	Silas				0	n/a	n/a	n/a
3184	Siloam				0	n/a	n/a	n/a
3185	Shem				0	n/a	n/a	n/a
3186	peace	make			0	n/a	n/a	n/a
3186	reconcile				0	n/a	n/a	n/a
3187	peace				0	n/a	n/a	n/a
3187	tranquility				0	n/a	n/a	n/a
3188	trumpet				0	n/a	n/a	n/a
3189	marble				0	n/a	n/a	n/a
3190	chain				0	n/a	n/a	n/a
3191	Seth				0	n/a	n/a	n/a
3192	sleep				0	n/a	n/a	n/a
3192	lie down				0	n/a	n/a	n/a
3193	find				0	n/a	n/a	n/a
3193	happen				0	n/a	n/a	n/a
3193	able	be			0	n/a	n/a	n/a
3194	found				0	n/a	n/a	n/a
3195	Sychem				0	n/a	n/a	n/a
3196	shameful				0	n/a	n/a	n/a
3196	disgraceful				0	n/a	n/a	n/a
3197	shameful				0	n/a	n/a	n/a
3198	hideous	make			0	n/a	n/a	n/a
3199	tabernacle				0	n/a	n/a	n/a
3199	habitation				0	n/a	n/a	n/a
3199	tent				0	n/a	n/a	n/a
3200	dwell				0	n/a	n/a	n/a
3200	lodge				0	n/a	n/a	n/a
3201	Sychar				0	n/a	n/a	n/a
3202	drink	strong			0	n/a	n/a	n/a
3203	cease				0	n/a	n/a	n/a
3203	quiet	be			0	n/a	n/a	n/a
3203	quiet				0	n/a	n/a	n/a
3203	stop				0	n/a	n/a	n/a
3204	ceasing	without		w/ &D'LoA&	0	n/a	n/a	n/a
3205	calm				0	n/a	n/a	n/a
3205	silence				0	n/a	n/a	n/a
3205	suddenly			w/ &MeN&	0	n/a	n/a	n/a
3205	cessation				0	n/a	n/a	n/a
3205	lull				0	n/a	n/a	n/a
3205	quietness				0	n/a	n/a	n/a
3206	corpse				0	n/a	n/a	n/a
3206	mummy				0	n/a	n/a	n/a
3207	inflame				0	n/a	n/a	n/a
3208	flame				0	n/a	n/a	n/a
3209	Salome				0	n/a	n/a	n/a
3210	Sala				0	n/a	n/a	n/a
3211	send				0	n/a	n/a	n/a
3212	apostle				0	n/a	n/a	n/a
3212	sent one				0	n/a	n/a	n/a
3213	Apostleship				0	n/a	n/a	n/a
3214	strip		(oneself)		0	n/a	n/a	n/a
3214	strip				0	n/a	n/a	n/a
3214	plunder				0	n/a	n/a	n/a
3215	putting off				0	n/a	n/a	n/a
3216	authority	having			0	n/a	n/a	n/a
3217	power				0	n/a	n/a	n/a
3217	authority				0	n/a	n/a	n/a
3217	dominion				0	n/a	n/a	n/a
3218	power	have			0	n/a	n/a	n/a
3218	authority	have			0	n/a	n/a	n/a
3218	authority	give			0	n/a	n/a	n/a
3219	lawful				0	n/a	n/a	n/a
3219	permitted				0	n/a	n/a	n/a
3219	magistrates			(pl)	0	n/a	n/a	n/a
3219	rulers			(pl)	0	n/a	n/a	n/a
3220	Salem				0	n/a	n/a	n/a
3221	Salim				0	n/a	n/a	n/a
3222	Solomon				0	n/a	n/a	n/a
3223	perfect				0	n/a	n/a	n/a
3223	complete				0	n/a	n/a	n/a
3224	betrayer				0	n/a	n/a	n/a
3224	traitor				0	n/a	n/a	n/a
3225	tradition				0	n/a	n/a	n/a
3226	end				0	n/a	n/a	n/a
3226	consummation				0	n/a	n/a	n/a
3226	fulfilment				0	n/a	n/a	n/a
3226	fulness				0	n/a	n/a	n/a
	fulfilled	be			1	n/a	n/a	n/a
3227	die				1	n/a	n/a	n/a
3227	obey			w/ &L&	1	n/a	n/a	n/a
3227	agree			w/ &L&	1	n/a	n/a	n/a
3227	follow			w/ &L&	1	n/a	n/a	n/a
3227	delivered up	be			0	n/a	n/a	n/a
	fulfill				0	n/a	n/a	n/a
3227	complete				0	n/a	n/a	n/a
3227	deliver		up		0	n/a	n/a	n/a
	betray				1	n/a	n/a	n/a
3228	whole				0	n/a	n/a	n/a
	offering	burnt		(w/*;XDA*)	0	n/a	n/a	n/a
3228	entire				0	n/a	n/a	n/a
3228	perfect				0	n/a	n/a	n/a
3229	peace				0	n/a	n/a	n/a
3229	salute			w/ &WaAeL&	0	n/a	n/a	n/a
3229	salutation				0	n/a	n/a	n/a
3230	peace				0	n/a	n/a	n/a
3230	agreement				0	n/a	n/a	n/a
3230	concord				0	n/a	n/a	n/a
3231	drop		(of blood)		0	n/a	n/a	n/a
3232	Salathiel				0	n/a	n/a	n/a
3233	name				0	n/a	n/a	n/a
3234	name				0	n/a	n/a	n/a
3234	call				0	n/a	n/a	n/a
3235	Samuel				0	n/a	n/a	n/a
3236	coin	small			0	n/a	n/a	n/a
3237	draw		(a sword)		0	n/a	n/a	n/a
3238	heaven				0	n/a	n/a	n/a
3238	sky				0	n/a	n/a	n/a
3239	heavenly				0	n/a	n/a	n/a
3239	celestial		(bodies)		0	n/a	n/a	n/a
3240	fatness				0	n/a	n/a	n/a
3241	ripe				0	n/a	n/a	n/a
3241	rich				0	n/a	n/a	n/a
3242	fat	be			0	n/a	n/a	n/a
3242	ripe	be			0	n/a	n/a	n/a
3243	hearing				0	n/a	n/a	n/a
3243	obedience				0	n/a	n/a	n/a
3244	hearing				0	n/a	n/a	n/a
3244	obedience				0	n/a	n/a	n/a
3245	obedient				0	n/a	n/a	n/a
3245	compliant				0	n/a	n/a	n/a
3246	obedience				0	n/a	n/a	n/a
3247	hearer				0	n/a	n/a	n/a
3248	hear				0	n/a	n/a	n/a
3248	obey				0	n/a	n/a	n/a
3248	hear	cause to			0	n/a	n/a	n/a
3249	hearing				0	n/a	n/a	n/a
3249	report				0	n/a	n/a	n/a
3250	Simon		(Peter)		0	n/a	n/a	n/a
3251	Simon		(Zelotes)		0	n/a	n/a	n/a
3252	Simon		(Jesus' brother)		0	n/a	n/a	n/a
3253	Simon		(the leper)		0	n/a	n/a	n/a
3254	Simon		(the Cyrenian)		0	n/a	n/a	n/a
3255	Simon		(the Pharisee)		0	n/a	n/a	n/a
3256	Simon		(J. Iscariot's father)		0	n/a	n/a	n/a
3257	Simon		(the tanner)		0	n/a	n/a	n/a
3258	Simeon				0	n/a	n/a	n/a
3259	Simeon		(the tribe)		0	n/a	n/a	n/a
3260	Simeon		(Juda's son)		0	n/a	n/a	n/a
3261	Simeon		(called Niger)		0	n/a	n/a	n/a
3262	Semei				0	n/a	n/a	n/a
3263	Samaritan				0	n/a	n/a	n/a
3264	Samaria				0	n/a	n/a	n/a
3265	minister				0	n/a	n/a	n/a
3265	servant				0	n/a	n/a	n/a
3265	attendant				0	n/a	n/a	n/a
3266	minister				0	n/a	n/a	n/a
3266	serve				0	n/a	n/a	n/a
3267	ministration				0	n/a	n/a	n/a
3267	service				0	n/a	n/a	n/a
3267	attendance				0	n/a	n/a	n/a
3268	sun				0	n/a	n/a	n/a
3269	Samson				0	n/a	n/a	n/a
3270	tooth				0	n/a	n/a	n/a
3270	ivory				0	n/a	n/a	n/a
3270	tusk				0	n/a	n/a	n/a
3271	mad	be			0	n/a	n/a	n/a
3271	depart				0	n/a	n/a	n/a
3271	remove				0	n/a	n/a	n/a
3272	madness				0	n/a	n/a	n/a
3272	wildness				0	n/a	n/a	n/a
3273	torture				0	n/a	n/a	n/a
3274	torture				0	n/a	n/a	n/a
3275	torment				0	n/a	n/a	n/a
3276	torment				0	n/a	n/a	n/a
3277	disease	lingering			0	n/a	n/a	n/a
3278	torment				0	n/a	n/a	n/a
3279	year				0	n/a	n/a	n/a
3280	sleep				0	n/a	n/a	n/a
3281	fable				0	n/a	n/a	n/a
3281	story				0	n/a	n/a	n/a
3281	talk				0	n/a	n/a	n/a
	conversation				0	n/a	n/a	n/a
3282	play				0	n/a	n/a	n/a
3282	narrate				0	n/a	n/a	n/a
3283	jesting				0	n/a	n/a	n/a
3283	play				0	n/a	n/a	n/a
	badinage				0	n/a	n/a	n/a
3284	narrative				0	n/a	n/a	n/a
3284	account				0	n/a	n/a	n/a
	statement				0	n/a	n/a	n/a
3285	hour				0	n/a	n/a	n/a
3286	clear	become			0	n/a	n/a	n/a
3287	straight				0	n/a	n/a	n/a
3287	honest				0	n/a	n/a	n/a
3287	pure				0	n/a	n/a	n/a
3288	thorn				0	n/a	n/a	n/a
3288	hindrance				0	n/a	n/a	n/a
3289	Sapphira				0	n/a	n/a	n/a
3290	low	be			1	n/a	n/a	n/a
3290	humble				0	n/a	n/a	n/a
3290	weaken				0	n/a	n/a	n/a
3291	abundant				0	n/a	n/a	n/a
3292	pouring				0	n/a	n/a	n/a
3292	shedding				0	n/a	n/a	n/a
3293	pour				0	n/a	n/a	n/a
3294	beauty				0	n/a	n/a	n/a
3294	elegance				0	n/a	n/a	n/a
3294	grace				0	n/a	n/a	n/a
3295	beautiful				0	n/a	n/a	n/a
3295	good				0	n/a	n/a	n/a
3295	well				0	n/a	n/a	n/a
3296	please				0	n/a	n/a	n/a
3297	daybreak				0	n/a	n/a	n/a
3297	dawn				0	n/a	n/a	n/a
3298	shin bone				0	n/a	n/a	n/a
3298	tibia				1	n/a	n/a	n/a
3299	water				0	n/a	n/a	n/a
3299	drink	give to			0	n/a	n/a	n/a
3300	cup-bearer				0	n/a	n/a	n/a
3301	place	steep			0	n/a	n/a	n/a
3301	cliff				0	n/a	n/a	n/a
3302	proud				0	n/a	n/a	n/a
3303	take up				0	n/a	n/a	n/a
3303	bear				0	n/a	n/a	n/a
3304	diligence				0	n/a	n/a	n/a
3305	taking away				1	n/a	n/a	n/a
3305	acceptance				1	n/a	n/a	n/a
3306	strong	be			0	n/a	n/a	n/a
3306	establish				0	n/a	n/a	n/a
3306	strengthen				0	n/a	n/a	n/a
3306	believe				0	n/a	n/a	n/a
3307	true				0	n/a	n/a	n/a
3307	steadfast				0	n/a	n/a	n/a
3308	truly				0	n/a	n/a	n/a
3309	steadfastness				0	n/a	n/a	n/a
3310	truth				0	n/a	n/a	n/a
3311	lodging				0	n/a	n/a	n/a
3312	sick				0	n/a	n/a	n/a
3312	paralytic				0	n/a	n/a	n/a
3313	encampment				0	n/a	n/a	n/a
	castle				0	n/a	n/a	n/a
3314	beginning				0	n/a	n/a	n/a
3315	loosen				0	n/a	n/a	n/a
3315	lodge				0	n/a	n/a	n/a
3315	begin				0	n/a	n/a	n/a
3315	loosened	be			0	n/a	n/a	n/a
3315	eat		a meal		0	n/a	n/a	n/a
3316	meal				0	n/a	n/a	n/a
3316	breakfast				0	n/a	n/a	n/a
3316	dinner				0	n/a	n/a	n/a
3317	release				0	n/a	n/a	n/a
3318	generation				0	n/a	n/a	n/a
3318	tribe				0	n/a	n/a	n/a
3318	family				0	n/a	n/a	n/a
3318	stock				0	n/a	n/a	n/a
3318	line				0	n/a	n/a	n/a
3319	light				0	n/a	n/a	n/a
3319	lamp				0	n/a	n/a	n/a
3319	wick				0	n/a	n/a	n/a
3320	imagine				0	n/a	n/a	n/a
3321	passion	burn with			0	n/a	n/a	n/a
3322	lascivious				0	n/a	n/a	n/a
3323	joint				0	n/a	n/a	n/a
	breastplate				0	n/a	n/a	n/a
3323	ligament				0	n/a	n/a	n/a
3324	breastplate				0	n/a	n/a	n/a
3325	joint				0	n/a	n/a	n/a
3326	left	be			0	n/a	n/a	n/a
3327	residue				0	n/a	n/a	n/a
3327	rest				0	n/a	n/a	n/a
3327	remainder				0	n/a	n/a	n/a
3328	remnant				0	n/a	n/a	n/a
3329	stumbling				0	n/a	n/a	n/a
3329	offense				0	n/a	n/a	n/a
3329	trespass				0	n/a	n/a	n/a
3329	fault				0	n/a	n/a	n/a
3330	offend				0	n/a	n/a	n/a
3330	stumble				0	n/a	n/a	n/a
3331	six				0	n/a	n/a	n/a
3332	sixty				0	n/a	n/a	n/a
3333	sixth				0	n/a	n/a	n/a
3334	six hundred				0	n/a	n/a	n/a
3335	sixteen				0	n/a	n/a	n/a
3336	festivity				0	n/a	n/a	n/a
3336	feast	wedding			0	n/a	n/a	n/a
3336	symposium				0	n/a	n/a	n/a
3337	drink				0	n/a	n/a	n/a
3338	drink				0	n/a	n/a	n/a
3339	silent	keep			0	n/a	n/a	n/a
3339	still	be			0	n/a	n/a	n/a
3339	silence				0	n/a	n/a	n/a
3340	silence				0	n/a	n/a	n/a
3341	Thyatira				0	n/a	n/a	n/a
3342	Thomas				0	n/a	n/a	n/a
3343	Theophilus				0	n/a	n/a	n/a
3344	theatre				0	n/a	n/a	n/a
3345	twin				0	n/a	n/a	n/a
3346	conscience				0	n/a	n/a	n/a
3347	fig				0	n/a	n/a	n/a
3347	fig tree				0	n/a	n/a	n/a
3348	earth	habitable			0	n/a	n/a	n/a
3348	world				0	n/a	n/a	n/a
3349	chaff				0	n/a	n/a	n/a
3349	straw				0	n/a	n/a	n/a
3350	avenger				0	n/a	n/a	n/a
3351	avenge				0	n/a	n/a	n/a
3351	require				0	n/a	n/a	n/a
3352	vengeance				0	n/a	n/a	n/a
3352	vindication				0	n/a	n/a	n/a
3353	broken				0	n/a	n/a	n/a
3354	break				0	n/a	n/a	n/a
3355	crown				0	n/a	n/a	n/a
3355	diadem				0	n/a	n/a	n/a
3356	merchandise				0	n/a	n/a	n/a
3356	barter				0	n/a	n/a	n/a
3356	trade				0	n/a	n/a	n/a
3357	gain	make			0	n/a	n/a	n/a
3357	trade				0	n/a	n/a	n/a
3358	merchant				0	n/a	n/a	n/a
3359	breast				0	n/a	n/a	n/a
3360	Thaddaeus				0	n/a	n/a	n/a
3361	delay				0	n/a	n/a	n/a
3362	delay				0	n/a	n/a	n/a
3363	abyss				0	n/a	n/a	n/a
3364	amazed				0	n/a	n/a	n/a
3365	marvel				0	n/a	n/a	n/a
3365	amazed	be			0	n/a	n/a	n/a
3366	amazement				0	n/a	n/a	n/a
3366	astonishment				0	n/a	n/a	n/a
3367	Taw		(last letter)		0	n/a	n/a	n/a
3368	repent				0	n/a	n/a	n/a
3369	repentance				0	n/a	n/a	n/a
3370	return				0	n/a	n/a	n/a
3370	repent				0	n/a	n/a	n/a
3370	answer				0	n/a	n/a	n/a
3370	vomit				0	n/a	n/a	n/a
3371	again				0	n/a	n/a	n/a
3371	furthermore				0	n/a	n/a	n/a
3372	repentance				0	n/a	n/a	n/a
3373	vomit				0	n/a	n/a	n/a
3374	Theudas				0	n/a	n/a	n/a
3375	troubled	be			0	n/a	n/a	n/a
3375	amazed	be			0	n/a	n/a	n/a
3376	amazement				0	n/a	n/a	n/a
3376	stupefaction				0	n/a	n/a	n/a
3377	worm				0	n/a	n/a	n/a
3378	room	small			0	n/a	n/a	n/a
3378	chamber	inner			0	n/a	n/a	n/a
3379	amazed				0	n/a	n/a	n/a
3380	amazed	be			0	n/a	n/a	n/a
3381	ox				0	n/a	n/a	n/a
3381	steer				0	n/a	n/a	n/a
	stirk				0	n/a	n/a	n/a
3382	mulberry		(sycamine) t		0	n/a	n/a	n/a
3383	boundary				0	n/a	n/a	n/a
3383	border				0	n/a	n/a	n/a
3383	confine				0	n/a	n/a	n/a
3384	under				0	n/a	n/a	n/a
3385	low	bring			0	n/a	n/a	n/a
3386	low				0	n/a	n/a	n/a
3387	urge				0	n/a	n/a	n/a
3387	insist				0	n/a	n/a	n/a
3387	frequent				0	n/a	n/a	n/a
3388	earnestly				0	n/a	n/a	n/a
3388	urgently				0	n/a	n/a	n/a
3389	trust				0	n/a	n/a	n/a
3389	confidence				0	n/a	n/a	n/a
3390	confident				0	n/a	n/a	n/a
3390	trustful				0	n/a	n/a	n/a
3391	confidently				0	n/a	n/a	n/a
	trust				0	n/a	n/a	n/a
3392	confident	be			0	n/a	n/a	n/a
3393	fringe				0	n/a	n/a	n/a
3393	purple				0	n/a	n/a	n/a
3394	hinder				0	n/a	n/a	n/a
3395	hang up				0	n/a	n/a	n/a
3396	snow				0	n/a	n/a	n/a
3397	third				0	n/a	n/a	n/a
3398	three				0	n/a	n/a	n/a
3399	thirty				0	n/a	n/a	n/a
3400	three hundred				0	n/a	n/a	n/a
3401	soil				0	n/a	n/a	n/a
3402	moisture				0	n/a	n/a	n/a
3403	dampness				0	n/a	n/a	n/a
3404	astonished	be			0	n/a	n/a	n/a
3404	astonish				0	n/a	n/a	n/a
3405	amazement				0	n/a	n/a	n/a
3405	stupor				0	n/a	n/a	n/a
3406	astonished				0	n/a	n/a	n/a
3407	harmless				0	n/a	n/a	n/a
3407	simple				0	n/a	n/a	n/a
3407	ingenuous				0	n/a	n/a	n/a
3407	guileless				0	n/a	n/a	n/a
3408	there				0	n/a	n/a	n/a
3409	eighth				0	n/a	n/a	n/a
3410	eight				0	n/a	n/a	n/a
3411	eighty				0	n/a	n/a	n/a
3412	eighteen				0	n/a	n/a	n/a
3413	Tamar				0	n/a	n/a	n/a
3414	repeat				0	n/a	n/a	n/a
3415	second				0	n/a	n/a	n/a
3416	twice				0	n/a	n/a	n/a
3417	furnace				0	n/a	n/a	n/a
3417	oven				0	n/a	n/a	n/a
3418	dragon				0	n/a	n/a	n/a
3418	monster				0	n/a	n/a	n/a
3419	here				0	n/a	n/a	n/a
3420	smoke				0	n/a	n/a	n/a
3421	Thasos		(Assos)		0	n/a	n/a	n/a
3422	Thessalonica				0	n/a	n/a	n/a
3423	Thessalonian				0	n/a	n/a	n/a
3424	fox				0	n/a	n/a	n/a
3425	phylacteries				0	n/a	n/a	n/a
3426	offense				0	n/a	n/a	n/a
3426	stumbling block				0	n/a	n/a	n/a
3427	stumble				0	n/a	n/a	n/a
3427	hinder				0	n/a	n/a	n/a
3428	restored	be			0	n/a	n/a	n/a
3428	restore				0	n/a	n/a	n/a
3428	prepare				0	n/a	n/a	n/a
3429	honest				0	n/a	n/a	n/a
3429	good				0	n/a	n/a	n/a
3429	correct				0	n/a	n/a	n/a
3429	firm				0	n/a	n/a	n/a
3430	integrity				0	n/a	n/a	n/a
3430	rectitude				0	n/a	n/a	n/a
3431	power				0	n/a	n/a	n/a
3431	strength				0	n/a	n/a	n/a
3432	strong				0	n/a	n/a	n/a
3432	mighty				0	n/a	n/a	n/a
3433	mightily				0	n/a	n/a	n/a
3433	powerfully				0	n/a	n/a	n/a
3434	prevail				0	n/a	n/a	n/a
3435	instructor				0	n/a	n/a	n/a
3435	tutor				0	n/a	n/a	n/a
3436	interpretation				0	n/a	n/a	n/a
3437	interpret				0	n/a	n/a	n/a
3438	throne				0	n/a	n/a	n/a
3439	Terah				0	n/a	n/a	n/a
3440	two				0	n/a	n/a	n/a
3441	twelve				0	n/a	n/a	n/a
3442	haversack				0	n/a	n/a	n/a
3442	bag				0	n/a	n/a	n/a
3442	wallet				0	n/a	n/a	n/a
3443	hen				0	n/a	n/a	n/a
3444	cock				0	n/a	n/a	n/a
3445	nourishment				0	n/a	n/a	n/a
3445	food				0	n/a	n/a	n/a
3446	nourish				0	n/a	n/a	n/a
3446	support				0	n/a	n/a	n/a
3446	feed				0	n/a	n/a	n/a
3447	flow				0	n/a	n/a	n/a
3447	open				0	n/a	n/a	n/a
3448	door				0	n/a	n/a	n/a
3448	gate				0	n/a	n/a	n/a
3448	portal				0	n/a	n/a	n/a
3449	doorkeeper				0	n/a	n/a	n/a
3450	correction				0	n/a	n/a	n/a
	reformation				0	n/a	n/a	n/a
3451	straight				0	n/a	n/a	n/a
3451	upright				0	n/a	n/a	n/a
3452	rightly				0	n/a	n/a	n/a
3452	uprightly				0	n/a	n/a	n/a
3453	direct				0	transitive	n/a	n/a
3453	straight	make			0	transitive	n/a	n/a
3453	rush				0	intransitive	n/a	n/a
3454	nine				0	n/a	n/a	n/a
3455	ninety				0	n/a	n/a	n/a
3455	lot				0	n/a	n/a	n/a
3455	portion				0	n/a	n/a	n/a
318	advent				0	n/a	n/a	n/a
359	booty				0	n/a	n/a	n/a
368	deligently				0	n/a	n/a	n/a
368	punctiliously				0	n/a	n/a	n/a
367	useless				0	n/a	n/a	n/a
	interval				0	n/a	n/a	n/a
418	rejoice	be			0	n/a	n/a	n/a
414	revelling				0	n/a	n/a	n/a
479	quarter		of a city		0	n/a	n/a	n/a
356	bow				0	n/a	n/a	n/a
551	onset				0	n/a	n/a	n/a
551	rush				0	n/a	n/a	n/a
579	deprive		(of a right)		0	n/a	n/a	n/a
609	dwell				0	n/a	n/a	n/a
	contumely				0	n/a	n/a	n/a
	evil report				0	n/a	n/a	n/a
607	offspring				0	n/a	n/a	n/a
614	cry aloud				0	n/a	n/a	n/a
544	corpus				1	n/a	n/a	n/a
645	adhere		to		0	n/a	n/a	n/a
646	conduct				0	n/a	n/a	n/a
648	conduct				0	n/a	n/a	n/a
648	habit		of life		0	n/a	n/a	n/a
656	lie				0	n/a	n/a	n/a
654	falsely	speak			0	n/a	n/a	n/a
663	disturb				0	n/a	n/a	n/a
692	sentence		(of judge)		0	n/a	n/a	n/a
	pricking				0	n/a	n/a	n/a
740	contentious				0	n/a	n/a	n/a
	unquit				0	n/a	n/a	n/a
1632	there				0	n/a	n/a	n/a
1632	thither				0	n/a	n/a	n/a
	anthitheses				0	n/a	n/a	n/a
808	principle	contrary			0	n/a	n/a	n/a
811	hurt				0	n/a	n/a	n/a
848	right	it is			0	n/a	n/a	n/a
848	fitting			part.	0	n/a	n/a	n/a
	worthy	be			0	n/a	n/a	n/a
855	wary				0	n/a	n/a	n/a
891	psalmody				0	n/a	n/a	n/a
894	flute-player				0	n/a	n/a	n/a
909	erect				0	n/a	n/a	n/a
	shake		violently		0	n/a	n/a	n/a
934	travail				0	n/a	n/a	n/a
934	pangs				0	n/a	n/a	n/a
934	throes				0	n/a	n/a	n/a
	defile				0	n/a	n/a	n/a
978	requital				0	n/a	n/a	n/a
978	recompense				0	n/a	n/a	n/a
954	at once				0	n/a	n/a	n/a
968	Encaenia				0	n/a	n/a	n/a
968	Dedication		(feast)		0	n/a	n/a	n/a
986	parsimony				0	n/a	n/a	n/a
997	apparition				0	n/a	n/a	n/a
1000	spectacle				0	n/a	n/a	n/a
1000	aspect				0	n/a	n/a	n/a
1000	appearance				0	n/a	n/a	n/a
	presumptuous		claim		0	n/a	n/a	n/a
1054	various				0	n/a	n/a	n/a
1049	plunder				0	n/a	n/a	n/a
	wroth	be			0	n/a	n/a	n/a
	irritable				0	n/a	n/a	n/a
1083	supplicate				0	n/a	n/a	n/a
	kindness				0	n/a	n/a	n/a
1084	favour				0	n/a	n/a	n/a
1121	incite				0	n/a	n/a	n/a
1121	encourage				0	n/a	n/a	n/a
1136	argue				0	n/a	n/a	n/a
1136	contend				0	n/a	n/a	n/a
1171	account				0	n/a	n/a	n/a
1175	adapt				0	n/a	n/a	n/a
1175	apply				0	n/a	n/a	n/a
1209	vexatious	be			0	n/a	n/a	n/a
	alms				0	n/a	n/a	n/a
1213	submerge				0	n/a	n/a	n/a
1220	besmear				0	n/a	n/a	n/a
1220	pollute				0	n/a	n/a	n/a
1242	shade				0	n/a	n/a	n/a
1242	shed				0	n/a	n/a	n/a
1240	type				0	n/a	n/a	n/a
1239	shade				0	n/a	n/a	n/a
1235	maid				0	n/a	n/a	m
1256	defile				0	n/a	n/a	n/a
1256	pollute				0	n/a	n/a	n/a
